timestamp,symbol,old_action,new_action,price,latest_event,suppression_reason,reason
2026-07-03T14:14:11.505004+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.813,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:11.562311+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.07159,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:12.790671+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.811,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:14.156606+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.07159,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:15.476932+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.07159,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:16.698490+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.812,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:17.943754+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.812,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:19.216065+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.7519,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:20.567833+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7519,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:23.162677+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.811,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:24.426039+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.811,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:25.720344+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.07159,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:26.976853+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.811,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:27.014332+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.07161,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:28.247803+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.811,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:28.289205+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.07161,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:30.868398+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.7514,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:32.134099+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.809,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:32.154198+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7512,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:33.444063+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.808,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:33.500063+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.07158,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:36.022150+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.809,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:36.040834+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.7511,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:37.293022+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.81,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:37.306395+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7513,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:37.332253+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.0716,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:38.626457+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.0716,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:39.881061+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.7514,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:43.787028+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.0716,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:45.121263+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.81,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:45.171148+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.07155,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:46.415374+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.81,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:46.432109+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7509,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:47.721039+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.7509,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:47.746984+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.07155,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:49.019742+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.07155,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:50.302446+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7509,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:51.590288+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.751,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:51.623960+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.07155,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:52.862653+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.811,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:52.898805+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.07154,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:54.164817+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.809,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:54.182220+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7511,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:58.153553+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.812,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:58.193016+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.07156,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:14:59.489529+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.7514,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:14:59.522037+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.07156,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:04.552931+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.815,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:04.572794+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7517,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:05.835448+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.817,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:07.183803+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.7517,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:08.519432+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7518,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:09.802606+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.7517,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:18.895494+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.811,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:20.211976+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.812,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:21.535596+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.811,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:22.829905+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7513,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:22.863213+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.07154,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:24.115186+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.812,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:24.131643+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.7513,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:24.159503+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.07156,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:25.421852+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7512,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:26.695901+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.7514,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:26.720540+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.07157,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:27.999886+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.816,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:28.016613+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7518,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:29.304952+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.7518,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:29.337252+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.07156,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:30.592896+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.816,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:30.609962+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7519,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:31.906705+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.815,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:31.959979+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.07158,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:33.200396+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.815,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:34.488346+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.815,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:34.523816+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.07159,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:35.762820+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.816,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:37.043854+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.817,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:38.377954+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.07161,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:39.643869+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.07163,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:41.022357+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.07163,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:42.317866+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.82,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:43.621612+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.824,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:48.870646+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.07164,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:54.150413+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.7533,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:15:55.442890+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7534,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:15:55.472172+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.07165,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:16:01.851996+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.07165,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:16:04.526888+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.07164,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:16:08.455356+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.07169,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:16:09.777213+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.07168,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:16:11.083742+00:00,HBARUSDT,WAITING,SHORT_BIAS,0.07169,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:16:15.161665+00:00,HBARUSDT,SHORT_BIAS,WAITING,0.0717,BUY_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:16:17.804383+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.7541,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:16:20.367004+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7541,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:16:21.635277+00:00,SUIUSDT,WAITING,SHORT_BIAS,0.7538,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:16:22.915657+00:00,SUIUSDT,SHORT_BIAS,WAITING,0.7538,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:20:58.418540+00:00,LTCUSDT,WAITING,SHORT_BIAS,43.32,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:21:15.229580+00:00,LTCUSDT,SHORT_BIAS,WAITING,43.24,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:21:16.567115+00:00,LTCUSDT,WAITING,SHORT_BIAS,43.24,TRADE_BURST,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:21:29.291753+00:00,LTCUSDT,SHORT_BIAS,WAITING,43.26,TRADE_BURST,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:21:30.548130+00:00,LTCUSDT,WAITING,SHORT_BIAS,43.26,TRADE_BURST,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:21:46.337914+00:00,LTCUSDT,SHORT_BIAS,WAITING,43.27,TRADE_BURST,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:21:47.699104+00:00,LTCUSDT,WAITING,SHORT_BIAS,43.27,TRADE_BURST,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:21:52.933544+00:00,LTCUSDT,SHORT_BIAS,WAITING,43.28,TRADE_BURST,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:21:55.543368+00:00,LTCUSDT,WAITING,SHORT_BIAS,43.27,TRADE_BURST,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:21:56.870188+00:00,LTCUSDT,SHORT_BIAS,WAITING,43.27,TRADE_BURST,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:22:04.930551+00:00,LTCUSDT,WAITING,SHORT_BIAS,43.26,TRADE_BURST,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:22:06.255022+00:00,LTCUSDT,SHORT_BIAS,WAITING,43.26,TRADE_BURST,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:22:08.986578+00:00,LTCUSDT,WAITING,SHORT_BIAS,43.29,TRADE_BURST,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:22:12.895900+00:00,LTCUSDT,SHORT_BIAS,WAITING,43.28,TRADE_BURST,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:22:14.276681+00:00,LTCUSDT,WAITING,SHORT_BIAS,43.28,TRADE_BURST,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:22:16.956276+00:00,LTCUSDT,SHORT_BIAS,WAITING,43.28,TRADE_BURST,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:22:40.592315+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.818,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:22:44.655514+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.818,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:23:32.477729+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.825,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:23:37.706636+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.823,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:23:52.407508+00:00,LINKUSDT,WAITING,SHORT_BIAS,7.824,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:23:53.771577+00:00,LINKUSDT,SHORT_BIAS,WAITING,7.824,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:29:48.351993+00:00,DOGEUSDT,WAITING,LONG_BIAS,0.07615,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T14:29:50.999742+00:00,DOGEUSDT,LONG_BIAS,WAITING,0.07615,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T14:30:11.695271+00:00,DOGEUSDT,WAITING,LONG_BIAS,0.0762,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T14:30:12.979386+00:00,DOGEUSDT,LONG_BIAS,WAITING,0.0762,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T14:34:04.030638+00:00,ZECUSDT,WAITING,SHORT_BIAS,457.38,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:34:05.311751+00:00,ZECUSDT,SHORT_BIAS,WAITING,457.25,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:34:07.847267+00:00,ZECUSDT,WAITING,SHORT_BIAS,457.29,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:34:11.596553+00:00,ZECUSDT,SHORT_BIAS,WAITING,457.24,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:34:15.444595+00:00,ZECUSDT,WAITING,SHORT_BIAS,457.25,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:34:16.685953+00:00,ZECUSDT,SHORT_BIAS,WAITING,457.27,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:34:22.034439+00:00,ZECUSDT,WAITING,SHORT_BIAS,457.64,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T14:34:25.869676+00:00,ZECUSDT,SHORT_BIAS,WAITING,457.61,POSSIBLE_BULLISH_ABSORPTION,BULLISH_CONFLICT:POSSIBLE_BULLISH_ABSORPTION,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T14:44:37.525030+00:00,BNBUSDT,WAITING,LONG_BIAS,565.74,BULLISH_DIVERGENCE,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T14:45:05.075765+00:00,BNBUSDT,LONG_BIAS,WAITING,565.79,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T14:45:08.758084+00:00,BNBUSDT,WAITING,LONG_BIAS,565.79,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T14:45:11.311494+00:00,BNBUSDT,LONG_BIAS,WAITING,565.88,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T14:45:12.522771+00:00,BNBUSDT,WAITING,LONG_BIAS,565.88,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T14:45:30.102080+00:00,BNBUSDT,LONG_BIAS,WAITING,565.89,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T14:45:31.352832+00:00,BNBUSDT,WAITING,LONG_BIAS,565.89,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T14:45:41.473471+00:00,BNBUSDT,LONG_BIAS,WAITING,566.2,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T14:45:45.343707+00:00,BNBUSDT,WAITING,LONG_BIAS,566.13,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T14:45:46.640085+00:00,BNBUSDT,LONG_BIAS,WAITING,566.09,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T14:45:53.965203+00:00,BNBUSDT,WAITING,LONG_BIAS,566.1,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T14:45:56.554715+00:00,BNBUSDT,LONG_BIAS,WAITING,566.15,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T14:46:02.689753+00:00,BNBUSDT,WAITING,LONG_BIAS,566.02,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T14:46:07.686668+00:00,BNBUSDT,LONG_BIAS,WAITING,566.01,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T14:46:18.881475+00:00,BNBUSDT,WAITING,LONG_BIAS,565.84,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T14:46:28.894234+00:00,BNBUSDT,LONG_BIAS,WAITING,565.85,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T14:46:30.132003+00:00,BNBUSDT,WAITING,LONG_BIAS,565.85,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T14:46:37.660598+00:00,BNBUSDT,LONG_BIAS,WAITING,565.98,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T14:59:45.837282+00:00,AAVEUSDT,WAITING,LONG_BIAS,90.66,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T14:59:47.071189+00:00,AAVEUSDT,LONG_BIAS,WAITING,90.69,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T14:59:58.352372+00:00,AAVEUSDT,WAITING,LONG_BIAS,90.68,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T14:59:59.622851+00:00,AAVEUSDT,LONG_BIAS,WAITING,90.68,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T15:00:03.328707+00:00,AAVEUSDT,WAITING,LONG_BIAS,90.76,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T15:00:05.767235+00:00,AAVEUSDT,LONG_BIAS,WAITING,90.76,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T15:00:07.037002+00:00,AAVEUSDT,WAITING,LONG_BIAS,90.79,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T15:00:08.267259+00:00,AAVEUSDT,LONG_BIAS,WAITING,90.83,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T15:00:15.884445+00:00,AAVEUSDT,WAITING,LONG_BIAS,90.72,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T15:00:17.159275+00:00,AAVEUSDT,LONG_BIAS,WAITING,90.74,BUY_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T15:00:18.279378+00:00,BNBUSDT,WAITING,SHORT_BIAS,566.64,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T15:00:19.605951+00:00,BNBUSDT,SHORT_BIAS,WAITING,566.53,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
2026-07-03T15:00:19.629360+00:00,XRPUSDT,WAITING,SHORT_BIAS,1.112,SELL_AGGRESSION,NONE,Dashboard change from WAITING to SHORT_BIAS
2026-07-03T15:00:24.701984+00:00,AAVEUSDT,WAITING,LONG_BIAS,90.7,BUY_AGGRESSION,NONE,Dashboard change from WAITING to LONG_BIAS
2026-07-03T15:00:25.915397+00:00,AAVEUSDT,LONG_BIAS,WAITING,90.65,SELL_AGGRESSION,NONE,Dashboard change from LONG_BIAS to WAITING
2026-07-03T15:00:28.271002+00:00,XRPUSDT,SHORT_BIAS,WAITING,1.112,SELL_AGGRESSION,NONE,Dashboard change from SHORT_BIAS to WAITING
